,0.05233990147783252
i58,0.045928030303030276
c58,0.03575989782886335
v66,0.0318181818181818
a58,0.016666666666666663
s66,0.038461538461538436
a70,0.0635386119257087
cl62,0.0
i66,0.01785714285714285
v58,0.06797235023041476
s62,0.0729442970822281
c70,0.067816091954023
cl58,0.03300865800865799
i70,0.033333333333333326
v62,0.06666666666666665
a66,0.0
c62,0.0888888888888889
s70,0.06761786600496278
cl66,0.03229166666666666
i62,0.036375661375661394
v70,0.06896551724137934
c66,0.3303670745272525
s58,0.16236559139784945
a62,0.7
cl70,0.5997596153846154
