,0.0825892857142857
c58,0.06107954545454547
v66,0.053001277139208214
a58,0.08030303030303027
s66,0.08333333333333331
a70,0.0729442970822281
cl62,0.11094819159335284
i66,0.06166982922201142
v58,0.0982142857142857
s62,0.10195852534562211
c70,0.13186813186813184
cl58,0.11666666666666664
i70,0.06601731601731597
v62,0.051190476190476175
a66,0.09999999999999998
c62,0.05238095238095236
s70,0.05316606929510154
cl66,0.1176821983273596
i62,0.04791666666666666
v70,0.06734006734006731
c66,0.08620689655172414
s58,0.8240927419354839
a62,0.39408602150537636
cl70,0.7333333333333334
i58,0.7427884615384616
