,0.4140625
c70,0.484375
cl58,0.5234375
i70,0.5390625
v62,0.5703125
a66,0.4609375
c62,0.5703125
s70,0.5
cl66,0.4609375
i62,0.53125
v70,0.5703125
c66,0.609375
s58,0.5390625
a62,0.4921875
cl70,0.453125
i58,0.46875
c58,0.5703125
v66,0.5546875
a58,0.484375
s66,0.5390625
a70,0.4921875
cl62,0.7265625
i66,0.65625
v58,0.875
s62,0.859375
