,0.421875
i70,0.4296875
v62,0.5859375
a66,0.59375
c62,0.4765625
s70,0.5390625
cl66,0.515625
i62,0.484375
v70,0.5078125
c66,0.5078125
s58,0.5390625
a62,0.5859375
cl70,0.6328125
i58,0.5234375
c58,0.453125
v66,0.53125
a58,0.578125
s66,0.484375
a70,0.515625
cl62,0.5625
i66,0.5546875
v58,0.6328125
s62,0.59375
c70,0.640625
cl58,0.6015625
