,0.4375
v62,0.5078125
a66,0.5625
c62,0.4296875
s70,0.59375
cl66,0.4375
i62,0.46875
v70,0.5625
c66,0.515625
s58,0.5
a62,0.6015625
cl70,0.546875
i58,0.59375
c58,0.5
v66,0.421875
a58,0.546875
s66,0.53125
a70,0.4921875
cl62,0.5546875
i66,0.515625
v58,0.578125
s62,0.640625
c70,0.625
cl58,0.640625
i70,0.6875
