,0.3828125
v58,0.3984375
s62,0.484375
c70,0.4609375
cl58,0.59375
i70,0.515625
v62,0.5078125
a66,0.546875
c62,0.4375
s70,0.4921875
cl66,0.5234375
i62,0.59375
v70,0.4765625
c66,0.75
s58,0.4375
a62,0.484375
cl70,0.5390625
i58,0.4765625
c58,0.53125
v66,0.5703125
a58,0.546875
s66,0.7421875
a70,0.6875
cl62,0.65625
i66,0.7734375
