,0.0
cl66,-0.06058247437412032
i62,-0.1837644503230545
v70,-0.02327722003927198
c66,-0.10088971248521605
s58,-0.021749504982780297
a62,-0.06860297673918739
cl70,-0.03708382286714517
i58,-0.018189849824074372
c58,-0.1666074927881969
v66,-0.05414185611941911
a58,-0.14129047965463293
s66,-0.11269096483926844
a70,-0.0845095949834596
cl62,-0.015457878255016785
i66,-0.21976183902440125
v58,-0.18114898942492272
s62,-0.10470643365975961
c70,-0.07335650162212395
cl58,-0.13030207602038255
i70,-0.15541036741891745
v62,-1.0606584841939208
a66,-0.4166181969575169
c62,-0.2755107946289719
s70,-1.0143877451280638
