,0.39183827696958246
s58,0.19937205651491366
a62,0.3722689075630252
cl70,0.45882352941176474
i58,0.4170392449080974
c58,0.32959349593495935
v66,0.21455424274973145
a58,0.41220238095238093
s66,0.3451617604197027
a70,0.3685064935064935
cl62,0.48464912280701755
i66,0.2762385086823289
v58,0.4292929292929293
s62,0.075
c70,0.3472776960269077
cl58,0.4096681096681096
i70,0.3228829993535876
v62,0.4746552604698672
a66,0.2848956551488197
c62,0.3476973684210526
s70,0.4365079365079365
cl66,0.39716216216216216
i62,0.37870538415003024
v70,0.35303435303435304
c66,0.4754010695187165
