,0.6493481957302096
c58,0.4662480376766091
v66,0.5733384262796027
a58,0.19869281045751636
s66,0.7791852955787382
a70,0.5904065040650406
cl62,0.5038936627282492
i66,0.4452380952380952
v58,0.45387642086855146
s62,0.7694805194805194
c70,0.3296221322537112
cl58,0.4974463738508682
i70,0.5347222222222222
v62,0.21875
a66,0.6045827202018079
c62,0.6414141414141414
s70,0.6802844214608921
cl66,0.5308350357507661
i62,0.5266849127608622
v70,0.37236842105263157
c66,0.5357142857142857
s58,0.7137837837837837
a62,0.3984422262552934
cl70,0.454014454014454
i58,0.5711229946524063
