,0.662006423578311
i58,0.35949764521193095
c58,0.485485103132162
v66,0.27450980392156865
a58,0.6517635370094387
s66,0.5522764227642276
a70,0.41903866809881846
cl62,0.48571428571428577
i66,0.6099533663654911
v58,0.7186147186147186
s62,0.428306342780027
c70,0.35591164453524005
cl58,0.7083333333333333
i70,0.18125
v62,0.708639899096069
a66,0.46803751803751803
c62,0.7254040077569489
s70,0.5587972420837589
cl66,0.7129661306876497
i62,0.2730263157894737
v70,0.17162698412698413
c66,0.5802702702702702
s58,0.24069872958257715
a62,0.3587268587268587
cl70,0.7967914438502675
