,0.3382769695824674
cl62,0.37362637362637363
i66,0.11848739495798319
v58,0.2888888888888889
s62,0.46870342771982115
c70,0.3091869918699187
cl58,0.3520408163265306
i70,0.2988095238095238
v62,0.4348586417953949
a66,0.3582251082251082
c62,0.40688259109311736
s70,0.2598314606741573
cl66,0.4703282828282828
i62,0.28238636363636366
v70,0.37628757620348957
c66,0.4199134199134199
s58,0.5771170006464124
a62,0.3052860061287027
cl70,0.3963393773520356
i58,0.17368421052631577
c58,0.4384920634920635
v66,0.5082432432432433
a58,0.3647912885662432
s66,0.39006039006039006
a70,0.446524064171123
