,0.5286227092386171
i70,0.2370486656200942
v62,0.4372039724980902
a66,0.2647058823529412
c62,0.530675608544461
s70,0.5117073170731707
cl66,0.4532760472610097
i62,0.49434523809523806
v70,0.4212328767123288
c66,0.5059523809523809
s58,0.6217948717948718
a62,0.4525025536261491
cl70,0.6843434343434344
i58,0.43011363636363636
c58,0.7753836451545091
v66,0.5663059163059163
a58,0.6131868131868132
s66,0.5313457609805925
a70,0.25744098528908654
cl62,0.34539473684210525
i66,0.4017857142857143
v58,0.7068918918918918
s62,0.5145190562613431
c70,0.3415998415998416
cl58,0.7251336898395722
