,0.6488758737955791
c62,0.5200156985871272
s70,0.42116119174942707
cl66,0.5545751633986928
i62,0.7470193740685545
v70,0.351869918699187
c66,0.4167561761546724
s58,0.42380952380952386
a62,0.4888516467502186
cl70,0.5357142857142857
i58,0.7204790823211875
c58,0.26487487231869256
v66,0.35984848484848486
a58,0.5
s66,0.7148412865251209
a70,0.33376623376623377
cl62,0.6049773755656109
i66,0.3616573033707865
v58,0.5209544988026
s62,0.49210526315789477
c70,0.23412698412698413
cl58,0.5455405405405405
i70,0.12242891712038717
v62,0.33664983664983666
a66,0.5556149732620321
