,0.4453125
cl62,0.4921875
i66,0.5625
v58,0.5234375
s62,0.515625
c70,0.53125
cl58,0.4921875
i70,0.4296875
v62,0.4765625
a66,0.4921875
c62,0.4921875
s70,0.625
cl66,0.625
i62,0.484375
v70,0.4609375
c66,0.4609375
s58,0.4921875
a62,0.5625
cl70,0.484375
i58,0.5390625
c58,0.53125
v66,0.625
a58,0.6640625
s66,0.546875
a70,0.7421875
