,0.421875
a70,0.4296875
cl62,0.4765625
i66,0.5078125
v58,0.546875
s62,0.4609375
c70,0.515625
cl58,0.515625
i70,0.515625
v62,0.5078125
a66,0.53125
c62,0.640625
s70,0.5078125
cl66,0.453125
i62,0.40625
v70,0.53125
c66,0.5
s58,0.4375
a62,0.5546875
cl70,0.5859375
i58,0.484375
c58,0.6640625
v66,0.5703125
a58,0.5625
s66,0.8203125
