,0.4453125
cl70,0.421875
i58,0.4921875
c58,0.453125
v66,0.5546875
a58,0.5234375
s66,0.4921875
a70,0.546875
cl62,0.484375
i66,0.4375
v58,0.5234375
s62,0.5625
c70,0.609375
cl58,0.7578125
i70,0.3984375
v62,0.5390625
a66,0.5
c62,0.453125
s70,0.546875
cl66,0.5234375
i62,0.5234375
v70,0.6953125
c66,0.5703125
s58,0.59375
a62,0.7890625
