,0.4375
s62,0.4765625
c70,0.4453125
cl58,0.5390625
i70,0.53125
v62,0.4453125
a66,0.4765625
c62,0.4453125
s70,0.5390625
cl66,0.6171875
i62,0.5078125
v70,0.625
c66,0.59375
s58,0.5703125
a62,0.4296875
cl70,0.5390625
i58,0.5703125
c58,0.53125
v66,0.6015625
a58,0.5859375
s66,0.5390625
a70,0.6875
cl62,0.640625
i66,0.703125
v58,0.75
