,0.13657407407407407
s58,0.1424234758411333
a62,0.12864493996569468
cl70,0.11465892597968069
i58,0.14039408866995073
c58,0.09259259259259259
v66,0.14709851551956815
a58,0.140625
s66,0.1111111111111111
a70,0.13025210084033612
cl62,0.14787798408488065
i66,0.1874145006839945
v58,0.10772976262933658
s62,0.12955465587044535
c70,0.15062111801242234
cl58,0.10748299319727891
i70,0.08763308763308764
v62,0.1318082788671024
a66,0.10533515731874145
c62,0.10275175644028103
s70,0.12810327706057595
cl66,0.6788793103448276
i62,0.47578947368421054
v70,0.7655485674353599
c66,0.6369452219112355
