,0.2516069788797062
cl58,0.26453538426218215
i70,0.18007202881152462
v62,0.17947169811320754
a66,0.22914638104511523
c62,0.21978021978021978
s70,0.34940291906236176
cl66,0.2852784134248665
i62,0.3039556817141288
v70,0.27355174353205847
c66,0.188470066518847
s58,0.19863764484810523
a62,0.26115123194562445
cl70,0.2649855312112443
i58,0.32506561679790025
c58,0.25173659349819394
v66,0.3127944224609007
a58,0.26534763313609466
s66,0.26450249711870916
a70,0.11709986320109439
cl62,0.3176638176638177
i66,0.5573027718550106
v58,0.4503115264797508
s62,0.4722333734778536
c70,0.6482683982683983
