,0.07298985167837627
i70,0.027777777777777776
v62,0.06506238859180036
a66,0.022222222222222223
c62,0.041666666666666664
s70,0.07346491228070175
cl66,0.07881136950904392
i62,0.05612052730696798
v70,0.09898989898989899
c66,0.0825531914893617
s58,0.029411764705882353
a62,0.1405982905982906
cl70,0.05427841634738186
i58,0.02127659574468085
c58,0.06976744186046512
v66,0.027777777777777776
a58,0.09639953542392567
s66,0.11479500891265597
a70,0.041666666666666664
cl62,0.025
i66,0.10470275066548358
v58,0.41086956521739126
s62,0.28011825572801186
c70,0.6838235294117647
cl58,0.8378088077336198
