,0.1304195804195804
v66,0.07151979565772669
a58,0.10058349541539316
s66,0.10591133004926108
a70,0.11172901921132457
cl62,0.10909090909090909
i66,0.09518716577540107
v58,0.11541565778853914
s62,0.11914519906323184
c70,0.1244514106583072
cl58,0.1237468671679198
i70,0.163265306122449
v62,0.103725782414307
a66,0.11613876319758673
c62,0.11584051724137931
s70,0.09060846560846561
cl66,0.10811688311688311
i62,0.13005390835579517
v70,0.09934318555008209
c66,0.08508771929824561
s58,0.16498316498316498
a62,0.8793103448275863
cl70,0.8356997971602435
i58,0.75
c58,0.7593244194229416
