,0.09808612440191387
cl62,0.044444444444444446
i66,0.08818181818181818
v58,0.06294326241134751
s62,0.04878048780487805
c70,0.06477541371158392
cl58,0.022222222222222223
i70,0.050031269543464665
v62,0.02564102564102564
a66,0.07730986800754243
c62,0.1167203723594701
s70,0.11613876319758673
cl66,0.0708133971291866
i62,0.044444444444444446
v70,0.09819967266775778
c66,0.027777777777777776
s58,0.09779367918902802
a62,0.07921568627450981
cl70,0.052664576802507836
i58,0.0547316384180791
c58,0.11324786324786325
v66,0.14553571428571427
a58,0.30059327620303233
s66,0.7324797843665768
a70,0.5410714285714285
