,0.09545454545454546
i58,0.12761904761904763
c58,0.140527950310559
v66,0.07472826086956522
a58,0.15833333333333333
s66,0.15833333333333333
a70,0.16233766233766234
cl62,0.2149122807017544
i66,0.11309523809523808
v58,0.10347826086956521
s62,0.14215686274509803
c70,0.1464285714285714
cl58,0.11805555555555555
i70,0.07894736842105263
v62,0.12454212454212454
a66,0.175
c62,0.14
s70,0.09846153846153846
cl66,0.17424242424242425
i62,0.2111111111111111
v70,0.20361990950226244
c66,0.4855072463768116
s58,0.39285714285714285
a62,0.345
cl70,0.6128205128205129
