,0.10818713450292397
v58,0.1068840579710145
s62,0.1509090909090909
c70,0.1188235294117647
cl58,0.16666666666666666
i70,0.18026315789473685
v62,0.20059288537549408
a66,0.14705882352941177
c62,0.15555555555555556
s70,0.13636363636363635
cl66,0.14583333333333331
i62,0.10101010101010101
v70,0.09027777777777778
c66,0.043478260869565216
s58,0.14523809523809522
a62,0.13368983957219252
cl70,0.17919799498746866
i58,0.11324786324786325
c58,0.18823529411764706
v66,0.16666666666666666
a58,0.2
s66,0.5833333333333333
a70,0.34285714285714286
cl62,0.3958333333333333
i66,0.4642857142857143
