,0.09109730848861283
i58,0.1
c58,0.11357142857142857
v66,0.07107843137254902
a58,0.2015151515151515
s66,0.15217391304347827
a70,0.19617224880382775
cl62,0.256578947368421
i66,0.15277777777777776
v58,0.225
s62,0.16228070175438597
c70,0.12406015037593984
cl58,0.20244565217391303
i70,0.21637426900584794
v62,0.1931216931216931
a66,0.22180451127819548
c62,0.2037037037037037
s70,0.10818181818181818
cl66,0.16695652173913045
i62,0.12424242424242424
v70,0.19375
c66,0.4642857142857143
s58,0.4
a62,0.42992424242424243
cl70,0.6461538461538461
