,0.06847826086956521
c62,0.08876117496807151
s70,0.14225589225589225
cl66,0.10096153846153846
i62,0.15277777777777776
v70,0.1388888888888889
c66,0.13695652173913042
s58,0.16323529411764706
a62,0.13616557734204793
cl70,0.1515151515151515
i58,0.13852813852813853
c58,0.1208133971291866
v66,0.19375
a58,0.1625
s66,0.10272727272727272
a70,0.09607843137254901
cl62,0.2188888888888889
i66,0.11666666666666667
v58,0.13695652173913042
s62,0.15037593984962405
c70,0.12698412698412698
cl58,0.4797570850202429
i70,0.14285714285714285
v62,0.3412698412698413
a66,0.41428571428571426
