,0.05263157894736842
i70,0.09545454545454546
v62,0.12399355877616747
a66,0.054093567251461985
c62,0.11666666666666667
s70,0.11363636363636363
cl66,0.1469298245614035
i62,0.1388888888888889
v70,0.10507246376811594
c66,0.16228070175438597
s58,0.1471291866028708
a62,0.06272727272727273
cl70,0.21052631578947367
i58,0.1396103896103896
c58,0.08695652173913043
v66,0.10101010101010101
a58,0.09583333333333333
s66,0.12952898550724637
a70,0.08125
cl62,0.07323232323232323
i66,0.10597826086956522
v58,0.41944444444444445
s62,0.25148809523809523
c70,0.20279720279720279
cl58,0.45588235294117646
