,0.11929824561403508
cl62,0.08333333333333333
i66,0.10263157894736842
v58,0.07631578947368421
s62,0.1625
c70,0.11437908496732026
cl58,0.1
i70,0.08333333333333333
v62,0.1188235294117647
a66,0.1736111111111111
c62,0.14583333333333331
s70,0.07644110275689223
cl66,0.11666666666666667
i62,0.10317460317460317
v70,0.12222222222222222
c66,0.18596491228070175
s58,0.09808612440191387
a62,0.12406015037593984
cl70,0.16526610644257703
i58,0.09375
c58,0.19805194805194803
v66,0.36730769230769234
a58,0.2803921568627451
s66,0.32196969696969696
a70,0.4083333333333333
