,0.9997130632400513
c66,0.9999896287918091
s58,0.5188368558883667
a62,0.4073775112628937
cl70,0.17580431699752808
i58,0.08668546378612518
c58,0.47605401277542114
v66,0.9999986886978149
a58,0.38411304354667664
s66,0.8442257046699524
a70,0.997094988822937
cl62,0.9999877214431763
i66,0.5577870607376099
v58,0.5672228336334229
s62,0.9997928142547607
c70,0.9087541103363037
cl58,0.9999890327453613
i70,0.5609360337257385
v62,0.8921819925308228
a66,0.5884017944335938
c62,0.8562082052230835
s70,0.999997079372406
cl66,0.5533792972564697
i62,0.9059208631515503
v70,0.3546461760997772
