,0.9999576807022095
cl66,0.999732255935669
i62,0.8880805969238281
v70,0.6611474752426147
c66,0.4887237250804901
s58,0.5534190535545349
a62,0.8589920997619629
cl70,0.9918525815010071
i58,0.5554311275482178
c58,0.9980964660644531
v66,0.5909094214439392
a58,0.9968906044960022
s66,0.6469894647598267
a70,0.9959850311279297
cl62,0.589482307434082
i66,0.5540823936462402
v58,0.9998361468315125
s62,0.8782997131347656
c70,0.6415274143218994
cl58,0.999598503112793
i70,0.9927692413330078
v62,0.9999551773071289
a66,0.6166560053825378
c62,0.99875807762146
s70,0.9258773326873779
