,0.5618753433227539
a62,0.9999292492866516
cl70,0.9999040961265564
i58,0.9648455381393433
c58,0.99991774559021
v66,0.9424459934234619
a58,1.0
s66,0.999992311000824
a70,0.5483294725418091
cl62,0.9999420642852783
i66,0.9642903804779053
v58,0.9672927856445312
s62,0.9999232292175293
c70,0.9999722242355347
cl58,0.9999082088470459
i70,0.998206615447998
v62,0.8518853187561035
a66,0.7500508427619934
c62,0.9800902605056763
s70,0.7651563882827759
cl66,0.7482260465621948
i62,0.6378617286682129
v70,0.9990544319152832
c66,0.9922388792037964
s58,0.9168136119842529
