,0.9998196363449097
s62,0.6158497929573059
c70,0.5781528949737549
cl58,0.5657334923744202
i70,0.3033149242401123
v62,0.9996616840362549
a66,0.5775852799415588
c62,0.9999669790267944
s70,0.5672865509986877
cl66,0.8305341005325317
i62,0.5617137551307678
v70,0.2517472505569458
c66,0.6065108180046082
s58,0.5695849657058716
a62,0.5609096884727478
cl70,0.9553677439689636
i58,0.44760942459106445
c58,0.9964062571525574
v66,0.5794641971588135
a58,0.13528425991535187
s66,0.5629463791847229
a70,0.9999037981033325
cl62,0.14695702493190765
i66,0.6448076367378235
v58,0.5585969686508179
