,0.5546875
a58,0.5234375
s66,0.4765625
a70,0.46875
cl62,0.46875
i66,0.546875
v58,0.5078125
s62,0.59375
c70,0.6015625
cl58,0.5859375
i70,0.6015625
v62,0.6640625
a66,0.5390625
c62,0.609375
s70,0.5234375
cl66,0.484375
i62,0.53125
v70,0.5859375
c66,0.5
s58,0.53125
a62,0.515625
cl70,0.578125
i58,0.6171875
c58,0.7265625
v66,0.8828125
