,0.5360427498817444
v70,0.9988952875137329
c66,0.9999030828475952
s58,0.9997090101242065
a62,0.5443931818008423
cl70,0.9999315738677979
i58,0.9997912645339966
c58,0.625241756439209
v66,0.9886552095413208
a58,0.9998866319656372
s66,0.5615729689598083
a70,0.5317332744598389
cl62,0.9999269843101501
i66,0.9993190765380859
v58,0.9991025924682617
s62,0.9999761581420898
c70,0.2945108711719513
cl58,0.6497905254364014
i70,0.9985077977180481
v62,0.9999147653579712
a66,0.9995519518852234
c62,0.9998559951782227
s70,0.9994899034500122
cl66,0.9999237060546875
i62,0.6188371181488037
