,0.9999555349349976
a66,0.8512498140335083
c62,0.998684823513031
s70,0.6810179352760315
cl66,0.9999210238456726
i62,0.9998645782470703
v70,0.9998077750205994
c66,0.9970022439956665
s58,0.9999984502792358
a62,0.9870295524597168
cl70,0.8254586458206177
i58,0.6285527348518372
c58,0.9997242093086243
v66,0.9743257761001587
a58,0.9830194711685181
s66,0.9999457001686096
a70,0.6124539375305176
cl62,0.9999972581863403
i66,0.5278360843658447
v58,0.8838943839073181
s62,0.9875955581665039
c70,0.9994088411331177
cl58,0.9988376498222351
i70,0.6755978465080261
v62,0.9996243119239807
