,0.9916436076164246
cl62,0.9996822476387024
i66,0.6369745135307312
v58,0.5797657370567322
s62,0.8566781282424927
c70,0.9885473847389221
cl58,0.9975802898406982
i70,0.9619045853614807
v62,0.8399267196655273
a66,0.9987390041351318
c62,0.8296526670455933
s70,0.9974229335784912
cl66,0.5434732437133789
i62,0.7041183710098267
v70,0.7916755080223083
c66,0.9895869493484497
s58,0.7642222046852112
a62,0.6042944192886353
cl70,0.6162768006324768
i58,0.9635517001152039
c58,0.999401330947876
v66,0.9994004964828491
a58,0.9948720335960388
s66,0.9995104074478149
a70,0.9996461868286133
