,0.9992471933364868
i70,0.5581524968147278
v62,0.9998684525489807
a66,0.9970386028289795
c62,0.9983410835266113
s70,0.6197898387908936
cl66,0.9994606375694275
i62,0.5662702918052673
v70,0.9995201826095581
c66,0.9997915029525757
s58,0.9022539854049683
a62,0.9996468424797058
cl70,0.9999634623527527
i58,0.9997879266738892
c58,0.9981971979141235
v66,0.9999195337295532
a58,0.8964638113975525
s66,0.9970781803131104
a70,0.9909812808036804
cl62,0.5624050498008728
i66,0.9994871616363525
v58,0.9999482035636902
s62,0.5419542789459229
c70,0.9987272024154663
cl58,0.9999061822891235
