,0.9996097087860107
v66,0.9994766712188721
a58,0.9997614026069641
s66,0.9672883152961731
a70,0.9982157945632935
cl62,0.9999051094055176
i66,0.9998914003372192
v58,0.9998657703399658
s62,0.999984860420227
c70,0.5470882058143616
cl58,0.996491551399231
i70,0.8122555017471313
v62,0.9973474144935608
a66,0.9429938793182373
c62,0.9999005794525146
s70,0.9739058613777161
cl66,0.5414764285087585
i62,0.9476735591888428
v70,0.998796284198761
c66,0.9987995624542236
s58,0.6238046884536743
a62,0.9998136758804321
cl70,0.9992814064025879
i58,0.9998667240142822
c58,0.999883770942688
