,0.9996603727340698
c66,0.9999159574508667
s58,0.9996775984764099
a62,0.9998509883880615
cl70,0.8215121030807495
i58,0.5944845080375671
c58,0.9999874830245972
v66,0.9997527599334717
a58,0.9986039996147156
s66,0.9995723962783813
a70,0.9994490146636963
cl62,0.9993659257888794
i66,0.8385486006736755
v58,0.8633790016174316
s62,0.9995920658111572
c70,0.9996844530105591
cl58,0.9999531507492065
i70,0.999075174331665
v62,0.9987335801124573
a66,0.9889367818832397
c62,0.9998969435691833
s70,0.9998269081115723
cl66,0.9992455244064331
i62,0.9990668296813965
v70,0.5686333179473877
