,0.5490114688873291
v58,0.3242894411087036
s62,0.9923068284988403
c70,0.9987376928329468
cl58,0.57488614320755
i70,0.9997926354408264
v62,0.5931251645088196
a66,0.988155722618103
c62,0.9994109869003296
s70,0.9999855756759644
cl66,0.9997715950012207
i62,0.6379385590553284
v70,0.16668610274791718
c66,0.8611698746681213
s58,0.6619410514831543
a62,0.9987764358520508
cl70,0.9998685121536255
i58,0.9949368238449097
c58,0.9994860291481018
v66,0.5776030421257019
a58,0.7897800207138062
s66,0.9998220205307007
a70,0.9966914653778076
cl62,0.9996399879455566
i66,0.9993894100189209
