,0.9999755620956421
a70,0.5051625370979309
cl62,0.5338184237480164
i66,0.9998605251312256
v58,0.9999626874923706
s62,0.5370559692382812
c70,0.5324512720108032
cl58,0.9584202766418457
i70,0.6010426878929138
v62,0.6289615631103516
a66,0.5544329881668091
c62,0.9960187673568726
s70,0.9999658465385437
cl66,0.9887598752975464
i62,0.9960575103759766
v70,0.9999009370803833
c66,0.523524284362793
s58,0.9997458457946777
a62,0.5549582839012146
cl70,0.9995236396789551
i58,0.9324376583099365
c58,0.9999051690101624
v66,0.5611913204193115
a58,0.9996522068977356
s66,0.999992847442627
