,0.5513529181480408
s66,0.5654236078262329
a70,0.9996469020843506
cl62,0.6192978620529175
i66,0.9995006322860718
v58,0.9998410940170288
s62,0.9996942281723022
c70,0.9971237182617188
cl58,0.9998884201049805
i70,0.9951937198638916
v62,0.7649061679840088
a66,0.9875216484069824
c62,0.998796284198761
s70,0.9998795986175537
cl66,0.8027942180633545
i62,0.6084239482879639
v70,0.9998034238815308
c66,0.99961256980896
s58,0.9987455606460571
a62,0.9997905492782593
cl70,0.9999901056289673
i58,0.6056671142578125
c58,0.9999140501022339
v66,0.9992384910583496
a58,0.9997203350067139
