,0.9999792575836182
cl58,0.9991840124130249
i70,0.9959473609924316
v62,0.9979950785636902
a66,0.686741054058075
c62,0.5742683410644531
s70,0.9734150767326355
cl66,0.9996364116668701
i62,0.9999854564666748
v70,0.998362123966217
c66,0.6698954701423645
s58,0.15089115500450134
a62,0.6110767126083374
cl70,0.9054284691810608
i58,0.9998197555541992
c58,0.9996932744979858
v66,0.9998822212219238
a58,0.5991040468215942
s66,0.9973644614219666
a70,0.36075514554977417
cl62,0.6260068416595459
i66,0.49947261810302734
v58,0.9996237754821777
s62,0.9999289512634277
c70,0.7425140142440796
