,0.6360287171736255
a66,0.14089481946624804
c62,0.44935064935064933
s70,0.25098039215686274
cl66,0.8189269746646797
i62,0.4795121951219512
v70,0.40950590762620837
c66,0.4264880952380952
s58,0.6912707665403672
a62,0.30573593073593075
cl70,0.622638326585695
i58,0.24336057201225741
c58,0.625
v66,0.18011363636363636
a58,0.6290729451334875
s66,0.6691197691197691
a70,0.3769230769230769
cl62,0.6435137895812053
i66,0.6652411905576463
v58,0.43881578947368427
s62,0.3204365079365079
c70,0.4006756756756757
cl58,0.30323653962492436
i70,0.1881001881001881
v62,0.7529411764705882
