,0.47525033062535427
i62,0.29827315541601257
v70,0.26455309396485865
c66,0.22745098039215686
s58,0.47267759562841527
a62,0.34804878048780485
cl70,0.35687432867883995
i58,0.4425595238095238
c58,0.5231710871466044
v66,0.5232683982683982
a58,0.6366396761133604
s66,0.45850357507660877
a70,0.5189393939393939
cl62,0.29545454545454547
i66,0.6489384065587556
v58,0.5746753246753247
s62,0.680672268907563
c70,0.390194075587334
cl58,0.7399931577146768
i70,0.2355263157894737
v62,0.5248015873015872
a66,0.32770270270270274
c62,0.3814277071990321
s70,0.43941193941193946
cl66,0.7
