,0.5320234271679577
s66,0.3959968602825746
a70,0.13147440794499618
cl62,0.29411764705882354
i66,0.7129905613512171
v58,0.5677235772357724
s62,0.2581901181525242
c70,0.3761904761904762
cl58,0.32679976683182743
i70,0.5189393939393939
v62,0.5568488529014846
a66,0.36689223697650664
c62,0.5612373737373737
s70,0.1875
cl66,0.6891948707168383
i62,0.582034632034632
v70,0.7446024563671623
c66,0.46316394279877426
s58,0.6365891207663359
a62,0.4680921052631579
cl70,0.6121031746031746
i58,0.7075675675675676
c58,0.5735783424077435
v66,0.5709335709335709
a58,0.8636363636363636
