,0.5631966748535802
i58,0.41797488226059654
c58,0.4972498090145149
v66,0.29934640522875816
a58,0.5546448087431693
s66,0.6260162601626016
a70,0.37741675617615467
cl62,0.4636904761904762
i66,0.47143689886330514
v58,0.5589826839826839
s62,0.4593454790823212
c70,0.22542134831460675
cl58,0.5965909090909092
i70,0.27897727272727274
v62,0.7525751524069791
a66,0.36890331890331896
c62,0.8191338073691015
s70,0.4518003064351379
cl66,0.7454669859733152
i62,0.36644736842105263
v70,0.4632936507936508
c66,0.517972972972973
s58,0.42316999395039323
a62,0.3915948915948916
cl70,0.746524064171123
