,0.5837899112034763
cl70,0.5074568288854003
i58,0.45828877005347596
c58,0.29444444444444445
v66,0.48025335320417284
a58,0.5755284552845529
s66,0.34237379162191195
a70,0.24523809523809523
cl62,0.43558729233459637
i66,0.46861471861471865
v58,0.6082995951417004
s62,0.4525025536261491
c70,0.5309343434343434
cl58,0.11875
i70,0.5553920538154299
v62,0.6376623376623376
a66,0.4287653522947641
c62,0.5875893769152196
s70,0.7180123161135818
cl66,0.43717105263157896
i62,0.6041666666666667
v70,0.3948648648648649
c66,0.29015426497277674
s58,0.5564300564300564
a62,0.667379679144385
