,0.10230179028132992
cl58,0.11864406779661017
i70,0.08530405405405406
v62,0.060534591194968554
a66,0.05798319327731093
c62,0.06586270871985157
s70,0.09769392033542977
cl66,0.0992345544013122
i62,0.04819976771196283
v70,0.09041769041769042
c66,0.10937000319795331
s58,0.10122448979591836
a62,0.0821078431372549
cl70,0.0425531914893617
i58,0.047619047619047616
c58,0.025
v66,0.07703081232492998
a58,0.09126984126984126
s66,0.06305418719211822
a70,0.05725806451612903
cl62,0.11538461538461539
i66,0.6146034816247583
v58,0.2659090909090909
s62,0.7308845577211394
c70,0.35435435435435436
