,0.07701193685021178
a58,0.11349206349206349
s66,0.06166666666666666
a70,0.046511627906976744
cl62,0.06666666666666667
i66,0.09610983981693363
v58,0.07579365079365079
s62,0.042147293700088725
c70,0.02564102564102564
cl58,0.10588972431077694
i70,0.10505319148936171
v62,0.13137665967854648
a66,0.09344790547798065
c62,0.0
s70,0.09523809523809523
cl66,0.025
i62,0.09878048780487805
v70,0.1111111111111111
c66,0.05505279034690799
s58,0.024390243902439025
a62,0.11678004535147392
cl70,0.4581939799331104
i58,0.2492546213476446
c58,0.6981132075471699
v66,0.7624912033779029
