,0.0962962962962963
i62,0.1096813725490196
v70,0.13474025974025974
c66,0.12084833933573429
s58,0.13914095583787053
a62,0.12189740761169332
cl70,0.1262987012987013
i58,0.09836065573770492
c58,0.13369135104578858
v66,0.14771929824561403
a58,0.15949820788530467
s66,0.1425925925925926
a70,0.09405405405405406
cl62,0.14326830828269907
i66,0.1347457627118644
v58,0.10093167701863354
s62,0.14074074074074072
c70,0.06547619047619047
cl58,0.09018567639257294
i70,0.12771739130434784
v62,0.16408668730650156
a66,0.5694838343732275
c62,0.74
s70,0.6609195402298851
cl66,0.8900293255131965
