,0.12548891786179922
a58,0.11417004048582996
s66,0.11140583554376658
a70,0.08575581395348837
cl62,0.10529556650246305
i66,0.09627659574468085
v58,0.12472089314194576
s62,0.11145351823317926
c70,0.13874450219912035
cl58,0.12677921218139687
i70,0.1355511420059583
v62,0.17307692307692307
a66,0.12333333333333332
c62,0.1284313725490196
s70,0.13831719128329298
cl66,0.09231805929919137
i62,0.11357142857142857
v70,0.16137123745819398
c66,0.1146772448611612
s58,0.10084745762711865
a62,0.16057808109193095
cl70,0.8577586206896552
i58,0.699066067104808
c58,0.8080476900149032
v66,0.7069695802849442
