,0.09084745762711866
c70,0.09634300126103405
cl58,0.0657210401891253
i70,0.0494047619047619
v62,0.061224489795918366
a66,0.09133367929423974
c62,0.022222222222222223
s70,0.042147293700088725
cl66,0.043478260869565216
i62,0.08945998698763825
v70,0.11448275862068966
c66,0.13782051282051283
s58,0.07149460708782743
a62,0.0425531914893617
cl70,0.047619047619047616
i58,0.025
c58,0.07393483709273183
v66,0.09470246734397678
a58,0.05458089668615984
s66,0.051417270929466054
a70,0.12
cl62,0.5111572392319668
i66,0.5473624503686898
v58,0.8484276729559749
s62,0.8050108932461874
